ae,checkpoint,month,t_start,lead_index,lead_min,position_in_block,latent_block,domain,n,sum_obs_rr,sum_rec_rr,sum_err_rr,sum_abs_rr,sum_err_norm,sum_abs_norm
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,11,60,3,2,belgium,30665,0.0,0.0,0.0,0.0,-44.671875,44.671875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,11,60,3,2,radclim_valid,327629,1695.03515625,1466.202512037009,-228.832644212991,537.0260327644646,-543.3826781127136,683.6466296433937
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,12,65,0,3,belgium,30665,0.0,284.5805215202272,284.5805215202272,284.5805215202272,29.98828125,29.98828125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,12,65,0,3,radclim_valid,327593,1815.5138549804688,4613.445310566574,2797.9314555861056,3651.6125981099904,240.65113980011665,541.8334776669217
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,13,70,1,3,belgium,30665,0.0,0.0,0.0,0.0,-44.9453125,44.9453125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,13,70,1,3,radclim_valid,327604,1859.439697265625,1486.1610192656517,-373.2786779999733,597.0667979344726,-586.9036946427077,677.5689474120736
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,14,75,2,3,belgium,30665,0.0,285.9360206462443,285.9360206462443,285.9360206462443,37.48046875,37.48046875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,14,75,2,3,radclim_valid,327593,2140.6265869140625,4868.726988874376,2728.1004019603133,3779.52054682374,308.1111517926329,625.8473949236213
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,15,80,3,3,belgium,30665,0.0,0.0,0.0,0.0,-59.9609375,59.9609375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,15,80,3,3,radclim_valid,327593,1885.9884033203125,1619.9763437695801,-266.0120595507324,610.8011668808758,-694.9695089575252,832.3601196994423
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,16,85,0,4,belgium,30665,0.0,142.32639818638563,142.32639818638563,142.32639818638563,14.9921875,14.9921875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,16,85,0,4,radclim_valid,327595,1757.0960693359375,3058.5279187634587,1301.4318494275212,2196.8825380653143,85.40372245025355,370.2373199200956
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,17,90,1,4,belgium,30665,0.0,0.0,0.0,0.0,-14.96875,14.96875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,17,90,1,4,radclim_valid,327593,1204.5828857421875,924.146839633584,-280.4360461086035,427.26480580866337,-234.88578260267968,306.37683006047155
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,18,95,2,4,belgium,30665,0.0,499.24335403740406,499.24335403740406,499.24335403740406,59.96875,59.96875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,18,95,2,4,radclim_valid,327629,1028.989990234375,6201.651434037834,5172.661443803459,5622.6734519563615,607.6340641232673,754.9109637585934
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,19,100,3,4,belgium,30665,0.0,0.0,0.0,0.0,-44.9296875,44.9296875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434880,19,100,3,4,radclim_valid,327585,572.1284790039062,461.1777727417648,-110.95070626214147,218.10723052546382,-509.6216979617602,566.8489462355501
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,0,5,0,0,belgium,30665,4.145751953125,432.882566165179,428.736814212054,433.93476359173656,52.26207675784826,54.70821437984705
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,0,5,0,0,radclim_valid,327543,379.4054260253906,4911.090006962419,4531.684580937028,4745.192220672965,543.7985645867884,670.591619130224
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,1,10,1,0,belgium,30665,0.0,0.0,0.0,0.0,-2.265625,2.265625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,1,10,1,0,radclim_valid,327546,546.8025512695312,483.6114574559033,-63.19109381362796,203.6523395292461,-60.43263402581215,160.48152551054955
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,2,15,2,0,belgium,30665,2.32122802734375,361.2583010569215,358.93707302957773,360.44806496053934,38.0604447722435,39.52258378267288
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,2,15,2,0,radclim_valid,327555,507.13458251953125,4247.11858972162,3739.984007202089,4011.9461292997003,360.70199123956263,555.9589883890003
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,3,20,3,0,belgium,30665,1.0194091796875,0.341370090842247,-0.678039088845253,0.7534674555063248,-29.6435467004776,29.6591717004776
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,3,20,3,0,radclim_valid,327547,596.6130676269531,546.9388248287141,-49.67424279823899,213.71369553729892,-329.1598549131304,470.5373537186533
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,4,25,0,1,belgium,30665,2.672943115234375,361.51797833293676,358.8450352177024,361.5723564848304,44.558604657649994,47.368930876255035
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,4,25,0,1,radclim_valid,327555,485.5521545410156,4276.399876724929,3790.847722183913,4015.2345065288246,441.8588269650936,656.7520946860313
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,5,30,1,1,belgium,30665,0.0,0.0,0.0,0.0,-16.203125,16.203125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,5,30,1,1,radclim_valid,327579,402.8085632324219,323.7433207333088,-79.06524249911308,179.58736117184162,-256.9676004499197,356.5283040255308
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,6,35,2,1,belgium,30665,7.91864013671875,301.9793540351093,294.06071389839053,303.0383007340133,30.680986046791077,36.213152170181274
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,6,35,2,1,radclim_valid,327584,217.118408203125,3332.9256879389286,3115.8072797358036,3247.648660041392,298.57062735036016,457.24432097002864
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,7,40,3,1,belgium,30665,2.71954345703125,1.0569377429783344,-1.6626057140529156,2.064623836427927,-17.78579530119896,18.16681060194969
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,7,40,3,1,radclim_valid,327589,184.3006591796875,152.8203972131014,-31.480261966586113,99.85632576793432,-185.54514805972576,245.7785661071539
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,8,45,0,2,belgium,30665,1.29913330078125,361.19032325968146,359.8911899589002,361.1578147523105,44.46002960205078,46.74732208251953
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,8,45,0,2,radclim_valid,327593,185.36869406700134,4013.7677790038288,3828.3990849368274,3929.0158993788064,470.7368695437908,562.0290747582912
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,9,50,1,2,belgium,30665,1.95751953125,1.6798469424247742,-0.27767258882522583,1.0609353184700012,-15.87334057688713,16.18584057688713
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,9,50,1,2,radclim_valid,327575,137.003173828125,99.24597936868668,-37.757194459438324,69.06826362758875,-200.68098939210176,229.05379027873278
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,10,55,2,2,belgium,30665,2.28466796875,293.36625308543444,291.08158511668444,293.29842967540026,31.596535563468933,32.57533943653107
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,10,55,2,2,radclim_valid,327576,298.958984375,3392.106205601245,3093.147221226245,3273.396844919771,298.4332428127527,447.50108729302883
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,11,60,3,2,belgium,30665,0.0,0.0,0.0,0.0,-15.5625,15.5625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,11,60,3,2,radclim_valid,327580,249.9244384765625,243.9836027175188,-5.9408357590436935,102.82807652652264,-171.59455725550652,267.4871409237385
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,12,65,0,3,belgium,30665,0.0,356.92893920466304,356.92893920466304,356.92893920466304,45.05078125,45.05078125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,12,65,0,3,radclim_valid,327575,463.23370361328125,4247.74293949455,3784.509235881269,4030.3937202990055,456.9692867398262,652.6442668437958
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,13,70,1,3,belgium,30665,0.0,0.0,0.0,0.0,-15.171875,15.171875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,13,70,1,3,radclim_valid,327582,951.1035766601562,784.7303976155818,-166.3731790445745,366.9538505859673,-269.29549132753164,412.104265418835
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,14,75,2,3,belgium,30665,0.0,285.56550520658493,285.56550520658493,285.56550520658493,30.21875,30.21875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,14,75,2,3,radclim_valid,327586,1025.241673886776,3984.6641187667847,2959.4224448800087,3485.71074796468,230.50886686891317,598.456768207252
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,15,80,3,3,belgium,30665,0.0,0.0,0.0,0.0,-15.046875,15.046875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,15,80,3,3,radclim_valid,327571,1111.365478515625,951.5991765297949,-159.76630198583007,387.17435712739825,-244.96719916164875,443.8938194811344
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,16,85,0,4,belgium,30665,2.1650390625,286.4989615492523,284.3339224867523,287.2914300225675,29.621365934610367,31.488009065389633
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,16,85,0,4,radclim_valid,327579,1134.0817260742188,4075.505510739982,2941.4237846657634,3463.6131997406483,258.0448568165302,638.2728251218796
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,17,90,1,4,belgium,30665,0.0,0.0,0.0,0.0,-29.96875,29.96875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,17,90,1,4,radclim_valid,327587,1315.8392088413239,1092.7478259839118,-223.0913828574121,440.09714172407985,-452.8501173257828,667.3304407894611
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,18,95,2,4,belgium,30665,0.0,287.16040620580316,287.16040620580316,287.16040620580316,37.61328125,37.61328125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,18,95,2,4,radclim_valid,327588,1326.0428698658943,4306.020991604775,2979.978121738881,3545.510131057352,350.2120543718338,771.1747652888298
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,19,100,3,4,belgium,30665,0.0,0.0,0.0,0.0,-59.2890625,59.2890625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,434952,19,100,3,4,radclim_valid,327582,1433.3173900842667,1232.2504170238972,-201.0669730603695,522.0461615249515,-678.614177770447,961.4208931331523
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,0,5,0,0,belgium,30665,0.0,356.6857531145215,356.6857531145215,356.6857531145215,45.1171875,45.1328125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,0,5,0,0,radclim_valid,327590,104.73811095952988,3939.173932120204,3834.435821160674,3888.686742439866,477.2416418492794,529.6212343871593
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,1,10,1,0,belgium,30665,9.1529541015625,8.421547807753086,-0.7314062938094139,4.28163904696703,-3.1966744363307953,5.516108840703964
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,1,10,1,0,radclim_valid,327587,225.39232742786407,214.37909370660782,-11.013233721256256,96.47122845798731,-45.031216226518154,108.5738610252738
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,2,15,2,0,belgium,30665,0.3018798828125,493.107048060745,492.8051681779325,493.33476098254323,58.8096826672554,60.0653173327446
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,2,15,2,0,radclim_valid,327591,367.1269721388817,5618.136584445834,5251.0096123069525,5450.995986841619,595.6559106595814,755.1937514133751
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,3,20,3,0,belgium,30665,0.1962890625,0.12280046939849854,-0.07348859310150146,0.07348859310150146,-14.968012928962708,14.968012928962708
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,3,20,3,0,radclim_valid,327593,181.3385997414589,176.85538525506854,-4.483214486390352,85.94688231125474,-179.35565584897995,262.9513248205185
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,4,25,0,1,belgium,30665,0.0,222.6591168306768,222.6591168306768,222.6591168306768,30.96484375,30.96484375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,4,25,0,1,radclim_valid,327593,319.3468072414398,2727.3304468244314,2407.9836395829916,2556.445348031819,310.8406419456005,479.2022881805897
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,5,30,1,1,belgium,30665,1.13372802734375,0.47063977643847466,-0.6630882509052753,0.9610175006091595,-16.660769432783127,16.699831932783127
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,5,30,1,1,radclim_valid,327583,328.7344560623169,273.06762271746993,-55.666833344846964,126.13692923262715,-237.35866078734398,310.3167473375797
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,6,35,2,1,belgium,30665,0.028179168701171875,288.4872123673558,288.45903319865465,288.47742003947496,37.703125,37.703125
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,6,35,2,1,radclim_valid,327593,369.04223585128784,3480.8064119666815,3111.7641761153936,3272.5962099954486,383.02196940779686,554.3898788392544
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,7,40,3,1,belgium,30665,0.0,0.0,0.0,0.0,-1.359375,1.359375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,7,40,3,1,radclim_valid,327593,375.67421370744705,375.9165737479925,0.24236004054546356,145.33374951779842,-32.87449532747269,169.4972438812256
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,8,45,0,2,belgium,30665,0.10308837890625,222.06199692562222,221.95890854671597,222.16508530452847,30.638184428215027,31.119628071784973
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,8,45,0,2,radclim_valid,327593,348.4285646080971,2767.4764872528613,2419.047922644764,2584.0585477240384,295.11715266108513,496.3955111205578
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,9,50,1,2,belgium,30665,0.12103271484375,0.18913405016064644,0.06810133531689644,0.1543995477259159,-16.19195395708084,16.21539145708084
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,9,50,1,2,radclim_valid,327584,313.066154897213,265.59870621934533,-47.46744867786765,136.27966042235494,-252.48736107349396,333.41442108154297
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,10,55,2,2,belgium,30665,0.0,292.2163736112416,292.2163736112416,292.2163736112416,38.22265625,38.22265625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,10,55,2,2,radclim_valid,327593,315.8386051058769,3447.137818802148,3131.299213696271,3291.9122401364148,368.9960258603096,557.7319060266018
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,11,60,3,2,belgium,30665,8.916015625,3.3664989806711674,-5.549516644328833,6.396277878433466,-2.9367621317505836,3.2101996317505836
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,11,60,3,2,radclim_valid,327593,364.28984385728836,353.1328112632036,-11.15703259408474,156.33677980303764,-57.61305967718363,190.55014488846064
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,12,65,0,3,belgium,30665,0.0,224.29772770404816,224.29772770404816,224.29772770404816,31.171875,31.1875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,12,65,0,3,radclim_valid,327588,476.1073887348175,2889.419562254101,2413.3121735192835,2619.465816196054,294.876795232296,526.5087553560734
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,13,70,1,3,belgium,30665,2.9893798828125,1.378192014992237,-1.611187867820263,1.910378523170948,-17.051213026046753,17.098088026046753
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,13,70,1,3,radclim_valid,327585,738.1923140287399,628.2973691187799,-109.89494490996003,243.88117665424943,-264.91621093451977,377.93412233889103
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,14,75,2,3,belgium,30665,0.0,291.75308146327734,291.75308146327734,291.75308146327734,38.0625,38.0625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,14,75,2,3,radclim_valid,327593,887.4733067154884,3903.8169686570764,3016.343661941588,3407.7818124741316,336.23843877762556,623.9252413883805
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,15,80,3,3,belgium,30665,0.0,0.0,0.0,0.0,-1.6640625,1.6640625
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,15,80,3,3,radclim_valid,327593,935.8242218494415,825.913926359266,-109.91029549017549,275.954057585448,-77.35898322239518,207.71710271015763
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,16,85,0,4,belgium,30665,0.1618901491165161,285.1591051630676,284.99721501395106,284.9972587637603,37.55188709497452,37.58313709497452
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,16,85,0,4,radclim_valid,327593,996.9918830990791,3978.9283902980387,2981.9365071989596,3366.2215445525944,348.2083281651139,586.8006680235267
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,17,90,1,4,belgium,30665,0.00012618303298950195,0.0,-0.00012618303298950195,0.00012618303298950195,-15.71875,15.71875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,17,90,1,4,radclim_valid,327604,906.320169866085,733.0048314332962,-173.31533843278885,281.35941491276026,-295.50735472142696,382.70627753436565
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,18,95,2,4,belgium,30665,0.00018912553787231445,354.00029431283474,354.00010518729687,354.000348970294,37.5234375,37.5234375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,18,95,2,4,radclim_valid,327593,839.9486867189407,4592.12727336213,3752.178586643189,4002.8798107020557,379.54887311160564,575.1809305101633
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,19,100,3,4,belgium,30665,0.21103578805923462,0.24283409491181374,0.03179830685257912,0.06315681710839272,-44.4250123500824,44.482609152793884
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435024,19,100,3,4,radclim_valid,327593,725.0035009980202,693.1096702367067,-31.89383076131344,212.41963366419077,-505.86729814112186,648.045371606946
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,0,5,0,0,belgium,30665,0.0,147.8346164263785,147.8346164263785,147.8346164263785,22.91796875,22.91796875
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,0,5,0,0,radclim_valid,327581,3400.1940144896507,5224.150495957583,1823.9564814679325,2628.22389337793,269.44900903850794,975.4889051243663
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,1,10,1,0,belgium,30665,0.5618896484375,0.3051549643278122,-0.2567346841096878,0.2567346841096878,-15.767821967601776,15.767821967601776
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,1,10,1,0,radclim_valid,327582,3679.7532381415367,3550.426529765129,-129.32670837640762,765.5230444073677,-243.58798547834158,900.4496432766318
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,2,15,2,0,belgium,30665,0.290771484375,568.7381078451872,568.4473363608122,568.9547123685479,74.03472071886063,74.98871678113937
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,2,15,2,0,radclim_valid,327578,3808.7403522133827,9260.766473140568,5452.026120927185,6511.445364501327,595.8871570080519,1543.447814539075
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,3,20,3,0,belgium,30665,0.0,0.0,0.0,0.0,-0.484375,0.484375
10pct,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_10pct_crop256_b32/epoch029.ckpt,2,435096,3,20,3,0,radclim_valid,327592,4275.189513683319,4022.332747671753,-252.85676601156592,916.6599410735071,-167.85519613977522,855.2323010182008
