ae,checkpoint,month,t_start,lead_index,lead_min,position_in_block,latent_block,domain,n,sum_obs_rr,sum_rec_rr,sum_err_rr,sum_abs_rr,sum_err_norm,sum_abs_norm
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,425952,19,100,3,4,radclim_valid,327503,39598.95604008436,50407.628139760345,10808.672099675983,17046.817897494882,6498.94001368132,8878.355335372951
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,0,5,0,0,belgium,30665,40784.38947278261,41121.856677580625,337.467204798013,4974.342488761991,185.22655063003185,798.8551429682411
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,0,5,0,0,radclim_valid,327248,183216.8173237443,189420.61810703576,6203.800783291459,33753.13396784663,2735.6296508315863,7830.940260891963
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,1,10,1,0,belgium,30665,42829.6207870841,45143.410895213485,2313.790108129382,5750.640967324376,553.9412155253813,967.7943613833922
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,1,10,1,0,radclim_valid,327261,200759.5466144681,215726.5630117841,14967.016397316009,38455.16365265474,6681.839215355678,10604.939238686362
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,2,15,2,0,belgium,30665,43049.028412401676,38356.932382848114,-4692.096029553562,6083.405756037682,-740.9852770093421,1031.8175005618832
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,2,15,2,0,radclim_valid,327277,199320.28431016207,175334.9663649574,-23985.317945204675,34225.05851200223,-7917.000889496849,11091.336479458463
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,3,20,3,0,belgium,30665,42359.40346586704,44715.559447120875,2356.1559812538326,5720.734536606818,586.8068657466065,991.767695963892
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,3,20,3,0,radclim_valid,327272,188703.47010105848,204867.26269379258,16163.792592734098,36546.37653554231,8670.084721323685,12273.30506851076
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,4,25,0,1,belgium,30665,43371.79301357269,38756.26581850648,-4615.527195066214,6131.347419962287,-642.6111975382373,961.6327219029481
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,4,25,0,1,radclim_valid,327255,189700.09147268534,168214.2905980721,-21485.800874613225,31795.31163609028,-5902.209057180997,9198.965763684333
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,5,30,1,1,belgium,30665,42752.726081848145,45023.0171151422,2270.291033294052,5668.592874016613,512.8183090106031,943.6618356031686
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,5,30,1,1,radclim_valid,327261,181971.14159929752,196600.8233713247,14629.681772027165,34946.274329099804,6338.253111458238,10082.328217420902
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,6,35,2,1,belgium,30665,42806.63283252716,38130.818955820054,-4675.813876707107,6255.675446558744,-733.8505356449314,1063.293421996219
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,6,35,2,1,radclim_valid,327261,177327.02651417255,156625.05192286894,-20701.974591303617,30207.292027805,-7883.884509501178,10866.801949754663
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,7,40,3,1,belgium,30665,42973.459574222565,45379.10410474613,2405.6445305235684,5972.594491947442,597.2438866757875,1025.7987180061318
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,7,40,3,1,radclim_valid,327424,174116.65390634537,190700.10494055972,16583.451034214348,35091.63136388734,8991.694197403427,12307.031293339547
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,8,45,0,2,belgium,30665,42578.540244817734,38362.54471145943,-4215.995533358306,5988.557651158422,-601.6498731715401,1017.7513234483049
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,8,45,0,2,radclim_valid,327303,156193.61766451597,139535.43625522032,-16658.18140929565,25846.1826187782,-5683.388679378404,9006.881432312162
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,9,50,1,2,belgium,30665,53134.07822471857,55540.61134966463,2406.533124946058,6606.78158557415,479.53616914289887,958.3394574732229
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,9,50,1,2,radclim_valid,327271,191704.8247720003,205414.85081468895,13710.026042688638,35526.86459397897,6228.831546037472,10086.891086165866
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,10,55,2,2,belgium,30665,55963.274811565876,49918.86362839118,-6044.4111831746995,7845.988699581474,-735.6609495326265,1081.1592481865518
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,10,55,2,2,radclim_valid,327421,209566.45901846886,184267.7588541843,-25298.700164284557,35575.21266381815,-7973.0201314051665,11084.630589368477
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,11,60,3,2,belgium,30665,50292.400201916695,53353.590427253395,3061.1902253367007,6742.584716062993,594.0019130010332,1048.5220943320892
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,11,60,3,2,radclim_valid,327261,184745.3964496255,202123.7299519442,17378.33350231871,36448.61644880846,8959.580421544044,12435.48003704012
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,12,65,0,3,belgium,30665,47817.21767663956,42690.146873667836,-5127.070802971721,6817.361166328192,-661.2129932234966,1074.935663636992
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,12,65,0,3,radclim_valid,327302,168545.31399691105,149267.4174334705,-19277.89656344056,28046.28341012448,-5907.154769567365,9188.010767434607
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,13,70,1,3,belgium,30665,48249.11880886555,50454.71578729153,2205.5969784259796,6249.535104349256,485.0002633477852,1001.7994720399729
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,13,70,1,3,radclim_valid,327256,173187.4334680438,186809.36451066285,13621.93104261905,33256.76589497924,6300.4795109383995,10162.8941166421
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,14,75,2,3,belgium,30665,45848.59567964077,40799.106115516275,-5049.489564124495,6648.068826701492,-734.3086694551021,1104.305425627288
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,14,75,2,3,radclim_valid,327261,152738.68049430847,134829.02906773984,-17909.651426568627,25816.03046809137,-7839.096787894727,10918.128368653648
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,15,80,3,3,belgium,30665,45746.24906504154,48138.067223291844,2391.818158250302,6137.730474468321,554.7102609905705,1037.7678127620602
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,15,80,3,3,radclim_valid,327261,156617.20548164845,172052.70079546422,15435.495313815773,32386.653334595263,8937.036097844932,12378.916079490024
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,16,85,0,4,belgium,30665,44284.86559176445,39251.18913477659,-5033.676456987858,6578.347242638469,-696.4769421433302,1103.9065168599336
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,16,85,0,4,radclim_valid,327255,144035.8228365779,127253.44468859956,-16782.378147978336,24426.49476551637,-5974.75236482796,9225.260681233864
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,17,90,1,4,belgium,30665,44465.79177522659,46117.90619338676,1652.1144181601703,5751.328807193786,446.32012133028184,988.6155027157947
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,17,90,1,4,radclim_valid,327261,148484.32837069035,160798.79656278342,12314.468192093074,29944.394794374704,6447.128387720004,10163.423534728267
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,18,95,2,4,belgium,30665,44879.472755134106,44740.731839131564,-138.74091600254178,5548.13605062291,139.49813336943043,927.1745721977786
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,18,95,2,4,radclim_valid,327307,150076.00722455978,155650.31154054776,5574.304315987974,28785.441904772073,2556.252396071184,7487.708780714311
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,19,100,3,4,belgium,30665,44317.78595852852,46517.491259492934,2199.705300964415,5943.20064266026,551.8491437858465,1021.060384957862
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426024,19,100,3,4,radclim_valid,327323,142688.42668396235,156892.77354110032,14204.346857137978,29807.572111435235,6475.507893656628,9847.022537418015
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,0,5,0,0,belgium,30665,1086.2379629015923,2027.284644279629,941.0466813780367,1341.009271811694,251.16337035992183,483.2328016019892
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,0,5,0,0,radclim_valid,327261,19262.54445797205,29355.33588869497,10092.791430722922,14994.932209398597,2862.2779347597534,5240.652766848347
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,1,10,1,0,belgium,30665,921.1423455476761,2013.8693001195788,1092.7269545719028,1386.0492788627744,647.2884422623465,822.4637654247781
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,1,10,1,0,radclim_valid,327550,18170.293764472008,30151.658851284534,11981.365086812526,15656.243946712464,7055.314493984741,8849.056944646582
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,2,15,2,0,belgium,30665,760.7686656713486,588.1584357321262,-172.61022993922234,254.0964725613594,-742.3893722714856,838.59217856545
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,2,15,2,0,radclim_valid,327261,17757.064853668213,14687.451918710023,-3069.6129349581897,4571.1733694039285,-7898.969543174084,9330.395239889622
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,3,20,3,0,belgium,30665,629.6930478215218,1832.8492222949862,1203.1561744734645,1381.356169871986,976.2043576097349,1101.5876054534456
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,3,20,3,0,radclim_valid,327261,17015.034537792206,29717.492664355785,12702.458126563579,16270.27912214771,10351.583837060753,11991.959662833688
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,4,25,0,1,belgium,30665,540.6498738527298,426.64766288921237,-114.00221096351743,184.49622065201402,-488.2911382500024,568.512581336865
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,4,25,0,1,radclim_valid,327492,15695.493823289871,13234.883785955608,-2460.6100373342633,4000.6991875320673,-5211.2431276371935,6649.8781461112085
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,5,30,1,1,belgium,30665,587.3524305820465,1721.97985939309,1134.6274288110435,1331.2370009236038,654.3133776455652,779.1651680239011
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,5,30,1,1,radclim_valid,327382,14145.774486720562,26160.705773241818,12014.931286521256,15277.81847397983,7072.4747009503335,8735.632203743313
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,6,35,2,1,belgium,30665,593.8644309043884,461.6277372725308,-132.23669363185763,194.36944331601262,-735.1318184069823,800.0145580850076
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,6,35,2,1,radclim_valid,327427,12948.846654295921,10728.005918808281,-2220.84073548764,3427.206111997366,-7835.3848312176415,9037.327986474207
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,7,40,3,1,belgium,30665,536.8477690815926,1767.9175413995981,1231.0697723180056,1376.2169309854507,989.4999809386209,1081.9988459059969
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,7,40,3,1,radclim_valid,327501,11874.628711760044,24927.643239729106,13053.014527969062,15557.266689755023,10657.57789361682,12027.3769591124
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,8,45,0,2,belgium,30665,497.258038520813,399.0581638365984,-98.19987468421459,162.20772080123425,-478.5549610508606,542.7151928273961
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,8,45,0,2,radclim_valid,327332,9948.830842673779,8411.894701953977,-1536.9361407198012,2635.3921631760895,-5096.688953772304,6308.488676777226
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,9,50,1,2,belgium,30665,543.5340408086777,1699.825806736946,1156.2917659282684,1334.9912401661277,659.9616841874085,767.0933709717356
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,9,50,1,2,radclim_valid,327343,9354.830817222595,21558.800906263292,12203.970089040697,14443.59873637557,7099.804869737651,8495.716157325369
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,10,55,2,2,belgium,30665,608.4232925772667,467.85766784101725,-140.56562473624945,207.1917437762022,-742.5427205299493,805.1677742523607
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,10,55,2,2,radclim_valid,327261,9122.748834192753,7553.137103956193,-1569.61173023656,2503.213335003704,-7795.951532400446,8794.646753785433
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,11,60,3,2,belgium,30665,666.5388199687004,1865.1445764303207,1198.6057564616203,1445.996884778142,996.8341978942044,1104.7731209467165
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,11,60,3,2,radclim_valid,327279,8839.046032011509,21949.891250994056,13110.845218982548,15070.509084593505,10689.989456927404,11831.045585101936
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,12,65,0,3,belgium,30665,732.6981992125511,572.6987656541169,-159.99943355843425,262.0822784565389,-487.9109585345723,574.5521145225503
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,12,65,0,3,radclim_valid,327261,8645.277813732624,7237.795616492629,-1407.482197239995,2411.6801562979817,-5072.732879783231,6088.835457848123
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,13,70,1,3,belgium,30665,653.0561701655388,1797.7707948200405,1144.7146246545017,1382.129697676748,665.073452340439,783.554571731016
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,13,70,1,3,radclim_valid,327255,8317.883707225323,20584.95740615204,12267.073698926717,14418.485650699586,7122.969461629051,8351.373804937233
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,14,75,2,3,belgium,30665,656.1925976276398,503.65473579615355,-152.53786183148623,235.0863232985139,-726.3983928675298,789.5462504655588
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,14,75,2,3,radclim_valid,327261,8412.123515844345,6891.426917847246,-1520.6965979970992,2416.3282103054225,-7702.841035223391,8594.58588061633
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,15,80,3,3,belgium,30665,579.9915429353714,1810.1349923573434,1230.143449421972,1435.5209313593805,1007.9545074738562,1087.1169799063355
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,15,80,3,3,radclim_valid,327357,8324.367468357086,21450.79092644155,13126.423458084464,15243.196590691805,10752.440851828986,11805.384279944963
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,16,85,0,4,belgium,30665,508.74231070280075,395.8608753941953,-112.88143530860543,176.2767150811851,-479.74680665062624,529.2668560149905
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,16,85,0,4,radclim_valid,327261,7843.460780143738,6459.158114902675,-1384.3026652410626,2265.1608911529183,-5177.882566351414,6051.64269974854
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,17,90,1,4,belgium,30665,432.53888177871704,1601.7610075622797,1169.2221257835627,1345.2730718702078,670.3539385152981,740.4802335659042
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,17,90,1,4,radclim_valid,327261,7202.953456878662,19509.4767569229,12306.523300044239,14422.680603288114,7108.806328347098,8198.035170626681
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,18,95,2,4,belgium,30665,411.4558243751526,1499.893873553723,1088.4380491785705,1263.594818931073,277.9294099425897,345.9856867464259
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,18,95,2,4,radclim_valid,327275,6894.1456089019775,18149.404436774552,11255.258827872574,13678.895812474191,2901.4091502921656,4155.582998190308
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,19,100,3,4,belgium,30665,271.7088101506233,1445.5956437252462,1173.8868335746229,1285.0275431908667,593.2381739234552,648.1302435183898
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426096,19,100,3,4,radclim_valid,327319,6553.7682275772095,18766.935644701123,12213.167417123914,14304.079203180969,6306.324396978976,7353.484351076331
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,0,5,0,0,belgium,30665,2.3175570964813232,1161.1943948678672,1158.876837771386,1160.049828466028,262.8424341380596,265.03965213894844
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,0,5,0,0,radclim_valid,327260,7770.91359603405,19249.03787752986,11478.12428149581,12879.958019055426,2793.056914649904,3715.9279484674335
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,1,10,1,0,belgium,30665,12.115657687187195,1242.2052474990487,1230.0895898118615,1236.41855006665,701.1581870913506,707.2187000513077
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,1,10,1,0,radclim_valid,327274,7761.742683470249,20460.102276410908,12698.359592940658,13721.056326966733,7432.779112102464,8125.386615080759
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,2,15,2,0,belgium,30665,13.928959369659424,8.906502317637205,-5.022457052022219,7.694200579077005,-720.1759273409843,723.2667816877365
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,2,15,2,0,radclim_valid,327278,7780.619895160198,6585.661713786423,-1194.958181373775,1672.3763352930546,-7737.196094222367,8339.078502960503
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,3,20,3,0,belgium,30665,16.69718360900879,1300.532777480781,1283.8355938717723,1290.344368904829,1002.299150198698,1009.1467895209789
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,3,20,3,0,radclim_valid,327268,7652.679717063904,20852.66396222636,13199.984245162457,14213.065392743796,10454.661881633103,11129.636916466057
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,4,25,0,1,belgium,30665,38.57011538743973,27.350511848926544,-11.219603538513184,18.978356517851353,-468.15804306417704,475.19582442194223
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,4,25,0,1,radclim_valid,327317,7761.190799236298,6735.508754659444,-1025.6820445768535,1651.795802053064,-5083.770840068348,5848.4367684023455
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,5,30,1,1,belgium,30665,46.80266410112381,1268.1139531768858,1221.311289075762,1239.9258565418422,678.3531278669834,691.0333035588264
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,5,30,1,1,radclim_valid,327269,7912.4547553658485,20394.731141105294,12482.276385739446,13683.485401950777,7158.136563017964,7981.254022717476
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,6,35,2,1,belgium,30665,63.574823796749115,46.77789782360196,-16.796925973147154,27.693708267062902,-721.5231989249587,731.3146306201816
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,6,35,2,1,radclim_valid,327326,7965.730444848537,6765.797560501844,-1199.9328843466938,1799.3870551250875,-7721.131107319146,8450.081368107349
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,7,40,3,1,belgium,30665,84.04045128822327,1359.5965949259698,1275.5561436377466,1319.758329283446,1019.0825276263058,1037.4257487170398
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,7,40,3,1,radclim_valid,327261,8040.619560718536,21267.954482402653,13227.334921684116,14393.585999790579,10623.643492739648,11394.606885377318
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,8,45,0,2,belgium,30665,87.50446659326553,68.23317813873291,-19.271288454532623,34.618975810706615,-466.5809547379613,476.6234747245908
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,8,45,0,2,radclim_valid,327267,8425.200739264488,7273.130933023989,-1152.069806240499,1886.6780212894082,-5099.691660520155,5952.037569349166
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,9,50,1,2,belgium,30665,108.91292887926102,1324.2550502419472,1215.3421213626862,1262.5377150475979,678.169715068303,696.4857086325064
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,9,50,1,2,radclim_valid,327277,8542.144779860973,21000.086659338325,12457.941879477352,13866.259180206805,7208.422656886309,8104.603102684923
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,10,55,2,2,belgium,30665,98.92441511154175,72.33413211628795,-26.5902829952538,42.196465503424406,-720.9247061535716,731.3693298026919
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,10,55,2,2,radclim_valid,327308,8318.599163234234,7035.302107922733,-1283.297055311501,1997.6034463271499,-7684.505583783786,8531.843972279865
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,11,60,3,2,belgium,30665,65.60633164644241,1347.529941290617,1281.9236096441746,1296.8518593758345,1021.7410142719746,1028.5131838917732
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,11,60,3,2,radclim_valid,327466,8322.982243418694,21565.252269934863,13242.27002651617,14565.830695267767,10693.13129473367,11517.721821727464
full,/data/brussel/114/vsc11442/code/mlcast-ldcast/results/ldcast/autoenc_full_crop256_b32/epoch002.ckpt,1,426168,12,65,0,3,belgium,30665,48.90263253450394,30.642466627061367,-18.26016590744257,24.0814847946167,-466.38903845846653,471.3840021044016
